6,9,0,B-,7,8,9049.71,0.03400
6,9,0,B-,7,8,7300.83,0.007400
6,9,0,B-,7,8,8571.40,0.01300
6,9,0,B-,7,8,0,36.800
6,11,0,B-,7,10,1373.9,14.00
6,11,0,B-,7,10,1849.6,27.00
6,11,0,B-,7,10,2526.0,13.00
6,11,0,B-,7,10,1906.8,14.00
6,12,0,B-,7,11,1734.75,7.00
6,12,0,B-,7,11,2614.35,61.00
6,13,0,B-N,7,11,587.39,6.721
6,13,0,B-N,7,11,114.71,9.400
6,13,0,B-,7,12,6508,20.000
6,13,0,B-,7,12,6400,14.300
6,13,0,B-,7,12,7025,12.700
6,14,0,B-N,7,12,0,42.25
6,14,0,B-,7,13,0,35.00
6,14,0,B-,7,13,0,65.00
7,9,0,B-A,6,6,0,6.852E-13
7,9,0,B-,8,8,8871.9,1.0600
7,9,0,B-,8,8,9844.5,6.500E-7
7,9,0,B-,8,8,7116.85,4.800
7,9,0,B-,8,8,6049.4,0.01200
7,9,0,B-,8,8,0,28.000
7,9,0,B-,8,8,6129.89,66.200
7,9,0,B-,8,8,9585,0.001200
7,10,0,B-,8,9,5086.8,0.5700
7,10,0,B-,8,9,3055.40,0.3200
7,10,0,B-,8,9,8200,0.01300
7,10,0,B-,8,9,5931.6,6.6900
7,10,0,B-,8,9,4551.8,37.800
7,10,0,B-,8,9,7992,0.02600
7,10,0,B-,8,9,5869.62,0.1500
7,10,0,B-,8,9,7543,0.3500
7,10,0,B-,8,9,870.756,2.7300
7,10,0,B-,8,9,5732.07,0.2300
7,10,0,B-,8,9,0,1.6100
7,10,0,B-,8,9,3842.8,0.00700
7,10,0,B-,8,9,5387.1,50.3100
7,10,0,B-,8,9,6361.5,0.0800
7,11,0,B-N,8,9,0,0.6000
7,11,0,B-,8,10,9270,0.3900
7,11,0,B-,8,10,10650,0.4300
7,11,0,B-,8,10,9470,0.4700
7,11,0,B-,8,10,8040,1.800
7,11,0,B-,8,10,9910,0.1700
7,11,0,B-,8,10,7771.07,4.300
7,11,0,B-,8,10,3633.70,0.300
7,11,0,B-,8,10,6349.8,1.900
7,11,0,B-,8,10,7620,6.800
7,11,0,B-,8,10,4455.52,47.200
7,11,0,B-,8,10,9090,0.1600
7,11,0,B-,8,10,11490,0.1900
7,11,0,B-,8,10,5097.60,0.400
7,11,0,B-,8,10,6880.45,12.800
7,11,0,B-,8,10,10990,0.1300
7,11,0,B-,8,10,1982.050,3.400
7,11,0,B-,8,10,5530.17,2.700
7,11,0,B-,8,10,10240,0.1600
7,11,0,B-,8,10,3554.13,0.500
7,11,0,B-,8,10,6198.22,1.200
7,11,0,B-,8,10,9690,0.1400
7,11,0,B-,8,10,3920.42,0.400
7,11,0,B-,8,10,9000,3.600
7,14,0,B-,8,13,1222,3.500
7,14,0,B-,8,13,6.91E+3,4.500
7,14,0,B-,8,13,6.80E+3,8.400
7,14,0,B-,8,13,9.02E+3,6.900
7,14,0,B-,8,13,9.04E+3,9.900
7,14,0,B-,8,13,0,0.0200
7,14,0,B-,8,13,6.14E+3,6.300
7,15,0,B-N,8,13,4878,3.264
7,15,0,B-N,8,13,1221,2.244
7,15,0,B-N,8,13,0,4.08
7,15,0,B-,8,14,8783,13.00
7,15,0,B-,8,14,0,31.600
7,15,0,B-,8,14,7649,12.00
7,15,0,B-,8,14,10554,6.600
7,15,0,B-,8,14,13298,9.600
7,15,0,B-,8,14,4584,7.00
7,15,0,B-,8,14,6511,2.00
7,15,0,B-,8,14,3198,15.00
8,11,0,B-,9,10,1459,0.01000
8,11,0,B-,9,10,3908.17,0.008100
8,11,0,B-,9,10,109.89,0.05500
8,11,0,B-,9,10,0,4.00
8,11,0,B-,9,10,2779.849,0.00200
8,11,0,B-,9,10,4550,0.00100
8,11,0,B-,9,10,1554.038,54.400
8,11,0,B-,9,10,3999,0.00100
8,11,0,B-,9,10,1346,0.01700
8,11,0,B-,9,10,4033,0.00100
8,11,0,B-,9,10,197.143,45.400
8,11,0,B-,9,10,4377.700,0.098400
8,12,0,B-,9,11,1056.848,99.97300
8,12,0,B-,9,11,3488.41,0.02700
8,13,0,B-,9,12,4572.38,10.500
8,13,0,B-,9,12,1754.83,4.500
8,13,0,B-,9,12,3459.64,12.300
8,13,0,B-,9,12,4584.0,5.300
8,13,0,B-,9,12,3517.67,29.600
8,13,0,B-,9,12,3638.95,1.000
8,13,0,B-,9,12,1730.40,37.200
8,14,0,B-,9,13,1627.0,31.00
8,14,0,B-,9,13,2571.5,68.00
8,15,0,B-,9,14,3865,15.800
8,15,0,B-,9,14,5553,2.100
8,15,0,B-,9,14,2244,45.800
8,15,0,B-,9,14,3367,1.400
8,15,0,B-,9,14,5599,5.200
8,15,0,B-,9,14,4604,3.100
8,15,0,B-,9,14,7580,7.00
8,15,0,B-,9,14,4066,17.100
8,16,0,B-,9,15,1831.4,57.00
8,16,0,B-,9,15,3810,42.00
9,11,0,B-,10,10,0,0.00100
9,11,0,B-,10,10,1633.674,99.991300
9,11,0,B-,10,10,4966.51,0.008200
9,12,0,B-,10,11,350.727,74.100
9,12,0,B-,10,11,3735.59,0.003000
9,12,0,B-,10,11,4525.84,0.04300
9,12,0,B-,10,11,0,9.600
9,12,0,B-,10,11,4684.56,0.07700
9,12,0,B-,10,11,3884.96,0.003900
9,12,0,B-,10,11,1745.910,16.100
9,13,0,B-,10,12,5523.3,53.900
9,13,0,B-,10,12,5641.2,16.400
9,13,0,B-,10,12,7423.4,8.700
9,13,0,B-,10,12,6345.1,7.000
9,13,0,B-,10,12,1274.577,1.700
9,13,0,B-,10,12,3357.2,3.100
9,13,0,B-,10,12,7341.1,2.4500
9,14,0,B-,10,13,0,30.00
9,14,0,B-,10,13,2314.9,5.600
9,14,0,B-,10,13,3220.69,1.200
9,14,0,B-,10,13,1822.29,11.00
9,14,0,B-,10,13,3836.35,1.100
9,14,0,B-,10,13,2516.6,2.500
9,14,0,B-,10,13,3431.5,12.00
9,14,0,B-,10,13,4435.9,9.00
9,14,0,B-,10,13,1016.9,3.00
9,14,0,B-,10,13,5201,14.00
9,14,0,B-,10,13,3830.9,22.00
9,16,0,B-,10,15,1702.8,18.00
9,16,0,B-,10,15,2090,10.00
9,16,0,B-,10,15,3316.4,7.00
9,16,0,B-,10,15,3324,19.00
9,16,0,B-,10,15,3891.2,24.00
9,17,0,B-,10,16,3690.8,12.000
9,17,0,B-,10,16,0,36.500
9,17,0,B-,10,16,2018.0,36.00
9,17,0,B-,10,16,3815.2,2.300
9,17,0,B-,10,16,2018.0,36.00
9,17,0,B-,10,16,3690.8,12.000
9,17,0,B-,10,16,0,36.500
9,17,0,B-,10,16,3815.2,2.300
9,17,643.4,IT,9,17,0,82.00
9,17,643.4,B-,10,16,5360.5,0.054
9,17,643.4,B-,10,16,3517.0,0.360
10,13,0,B-,11,12,0,67.00
10,13,0,B-,11,12,440.3,31.900
10,13,0,B-,11,12,2076.9,1.1000
10,13,0,B-,11,12,2981.8,0.06500
10,14,0,B-,11,13,472.2073,92.100
10,14,0,B-,11,13,1346.64,7.900
10,15,0,B-,11,14,4289,0.5300
10,15,0,B-,11,14,2202,2.100
10,15,0,B-,11,14,3687,1.200
10,15,0,B-,11,14,89.53,76.600
10,15,0,B-,11,14,1069.32,19.500
10,16,0,B-,11,15,404,0.400
10,16,0,B-,11,15,2219,0.600
10,16,0,B-,11,15,2721,1.900
10,16,0,B-,11,15,1511,4.200
10,16,0,B-,11,15,232.9,1.700
10,16,0,B-,11,15,82.0,91.600
10,17,0,B-,11,16,3685.3,2.600
10,17,0,B-,11,16,0,59.500
10,17,0,B-,11,16,1728.1,3.400
10,17,0,B-,11,16,3781.3,3.000
10,17,0,B-,11,16,3582.3,1.300
10,17,0,B-,11,16,63.0,4.200
10,17,0,B-,11,16,2288.1,1.100
10,17,0,B-,11,16,3019.2,11.000
10,17,0,B-,11,16,4355.2,3.000
10,17,0,B-,11,16,3508.2,1.600
10,17,0,B-,11,16,2192.1,0.900
10,17,0,B-,11,16,2799.2,8.900
10,18,0,B-,11,17,1131.2,0.500
10,18,0,B-,11,17,2118.4,20.100
10,18,0,B-,11,17,3286.4,1.300
10,18,0,B-,11,17,1254.2,0.500
10,18,0,B-,11,17,0,55.00
10,18,0,B-,11,17,3512.5,0.900
10,18,0,B-,11,17,2714.3,8.500
10,18,0,B-,11,17,3543,12.00
10,18,0,B-,11,17,10270,3.700
10,18,0,B-,11,17,55.2,2.00
10,18,0,B-,11,17,1932.2,1.700
10,19,0,B-,11,18,1249,13.00
10,19,0,B-,11,18,3059,3.00
10,19,0,B-,11,18,3723,5.00
10,19,0,B-,11,18,4166,11.00
10,19,0,B-,11,18,72,33.00
10,19,0,B-,11,18,1588,23.00
10,20,0,B-,11,19,150.62,63.00
10,20,0,B-,11,19,926.0,7.700
10,20,0,B-,11,19,2113.6,14.000
11,11,0,EC,10,12,1274.53,10.0400
11,11,0,EC,10,12,0,0.0009800
11,13,0,B-,12,12,5235.21,0.07000
11,13,0,B-,12,12,4122.844,99.86700
11,13,472.2071,IT,11,13,0,99.9500
11,13,472.2071,B-,12,12,0,0.000025
11,14,0,B-,12,13,1611.772,9.4800
11,14,0,B-,12,13,1964.620,0.44000
11,14,0,B-,12,13,0,62.500
11,14,0,B-,12,13,2801.46,0.24700
11,14,0,B-,12,13,974.749,27.4600
11,15,0,B-,12,14,5475.59,0.002700
11,15,0,B-,12,14,5715.93,0.9400
11,15,0,B-,12,14,6622.77,0.060700
11,15,0,B-,12,14,5291.65,0.012900
11,15,0,B-,12,14,4901.16,0.24600
11,15,0,B-,12,14,7726.0,0.003500
11,15,0,B-,12,14,3941.48,1.3100
11,15,0,B-,12,14,4350.02,3.1700
11,15,0,B-,12,14,7099.1,0.002800
11,15,0,B-,12,14,7773.7,0.002400
11,15,0,B-,12,14,1808.81,87.8000
11,15,0,B-,12,14,2938.26,0.0500
11,15,0,B-,12,14,7371.27,0.060800
11,15,0,B-,12,14,7817.4,0.002300
11,15,0,B-,12,14,4319.17,0.49300
11,15,0,B-,12,14,4332.02,1.6500
11,15,0,B-,12,14,4834.92,2.37800
11,15,0,B-,12,14,6744.90,0.041400
11,15,0,B-,12,14,6125.00,1.7200
11,15,0,B-,12,14,7246.15,0.050700
11,16,0,B-,12,15,1940.06,0.500
11,16,0,B-,12,15,3490.9,0.5200
11,16,0,B-,12,15,984.69,85.800
11,16,0,B-,12,15,4992.6,0.1800
11,16,0,B-,12,15,4776.3,0.1600
11,16,0,B-,12,15,1698.06,11.300
11,16,0,B-,12,15,3427.1,0.7400
11,16,0,B-,12,15,4150.0,0.02600
11,16,0,B-,12,15,3109.5,0.5000
11,16,0,B-,12,15,4553.0,0.1700
11,17,0,B-,12,16,4561.0,3.200
11,17,0,B-,12,16,1473.55,11.00
11,17,0,B-,12,16,7461.8,1.400
11,17,0,B-,12,16,5270.1,1.500
11,17,0,B-,12,16,3862.15,20.100
11,17,0,B-,12,16,4878.7,0.200
11,17,0,B-,12,16,5470.2,0.100
11,17,0,B-,12,16,6545.0,0.200
11,17,0,B-,12,16,5171.5,0.300
11,17,0,B-,12,16,0,60.00
11,17,0,B-,12,16,7200.9,0.500
11,17,0,B-,12,16,5916.9,0.300
11,17,0,B-,12,16,4554.6,1.0000
11,18,0,B-N,12,16,1474.04,0.3010
11,18,0,B-N,12,16,0,1.5265
11,18,0,B-,12,17,1094.53,0.200
11,18,0,B-,12,17,2614.9,38.00
11,18,0,B-,12,17,0,24.00
11,18,0,B-,12,17,3674.1,0.800
11,18,0,B-,12,17,2499.9,0.2200
11,18,0,B-,12,17,1638.05,0.400
11,18,0,B-,12,17,3223.70,12.00
11,18,0,B-,12,17,3985.7,0.2900
11,19,0,B-N,12,17,1095.1,0.600
11,19,0,B-N,12,17,0,2.610
11,19,0,B-N,12,17,54.6,3.000
11,19,0,B-N,12,17,1430.6,2.400
11,19,0,B-,12,18,4414.9,1.8000
11,19,0,B-,12,18,5021.5,7.700
11,19,0,B-,12,18,5093.7,8.500
11,19,0,B-,12,18,3541.5,1.300
11,19,0,B-,12,18,2467.8,3.800
11,19,0,B-,12,18,3303.9,0.400
11,19,0,B-,12,18,5412.9,9.500
11,19,0,B-,12,18,1482.53,9.500
11,19,0,B-,12,18,3461.4,3.500
11,19,0,B-,12,18,4967.2,21.700
11,20,0,B-,12,19,2243.64,21.800
11,20,0,B-,12,19,49.93,8.00
11,20,0,B-,12,19,460.72,0.1000
11,20,0,B-,12,19,8652,0.700
11,20,0,B-,12,19,941.92,0.2000
11,20,0,B-,12,19,2015.08,1.0400
11,20,0,B-,12,19,673.08,5.400
11,20,0,B-,12,19,1435.93,0.0700
11,20,0,B-,12,19,3759.6,2.600
11,20,0,B-,12,19,0,22.00
11,20,0,B-,12,19,220.80,0.600
11,20,0,B-,12,19,1028.61,0.200
11,20,0,B-,12,19,2312,39.00
11,20,0,B-,12,19,944.00,0.6800
11,21,0,B-N,12,19,944.3,0.624
11,21,0,B-N,12,19,1154.5,0.984
11,21,0,B-N,12,19,50.0,0.336
11,21,0,B-N,12,19,221.0,1.320
11,21,0,B-N,12,19,1390.0,0.552
11,21,0,B-N,12,19,461.0,1.200
11,21,0,B-,12,20,2550.9,2.900
11,21,0,B-,12,20,2320.9,3.500
11,21,0,B-,12,20,3036.9,22.800
11,21,0,B-,12,20,3552.3,2.000
11,21,0,B-,12,20,2858.5,4.700
11,21,0,B-,12,20,4819.7,13.600
11,21,0,B-,12,20,885.2,10.000
11,21,0,B-,12,20,4784.0,2.600
11,22,0,B-,12,21,0,20.00
11,22,0,B-,12,21,705.0,7.00
11,22,0,B-,12,21,546.2,9.00
11,22,0,B-,12,21,1242.4,2.900
11,22,0,B-,12,21,484.1,1.200
12,10,0,EC,11,11,583.05,0.0265700
12,10,0,EC,11,11,657.00,0.0366900
12,10,0,EC,11,11,1936.9,0.0184300
12,11,0,EC,11,12,2390.9,0.000600
12,11,0,EC,11,12,0,0.068100
12,11,0,EC,11,12,440.2,0.0092700
12,15,0,B-,13,14,843.76,70.9400
12,15,0,B-,13,14,1014.56,29.0600
12,16,0,B-,13,15,1372.85,94.800
12,16,0,B-,13,15,972.24,0.3100
12,16,0,B-,13,15,1620.1,4.900
12,17,0,B-,13,16,3184.54,28.00
12,17,0,B-,13,16,1754.27,3.00
12,17,0,B-,13,16,4403.1,0.500
12,17,0,B-,13,16,2224.1,21.00
12,17,0,B-,13,16,3061.7,6.000
12,17,0,B-,13,16,3935.2,0.3000
12,17,0,B-,13,16,0,27.00
12,17,0,B-,13,16,3671.7,0.900
12,17,0,B-,13,16,2865.6,7.800
12,17,0,B-,13,16,3433.0,3.000
12,17,0,B-,13,16,3641.5,0.3500
12,17,0,B-,13,16,4219.6,0.2000
12,17,0,B-,13,16,1398.05,7.00
12,17,0,B-,13,16,3577.6,0.600
12,17,0,B-,13,16,4057.0,1.00
12,18,0,B-,13,17,2413.5,7.00
12,18,0,B-,13,17,688.0,68.00
12,19,0,B-,13,18,4143.3,12.500
12,19,0,B-,13,18,4809.1,1.000
12,19,0,B-,13,18,7157.9,6.200
12,19,0,B-,13,18,5149.7,2.900
12,19,0,B-,13,18,1613.0,10.600
12,19,0,B-,13,18,946.7,5.200
12,19,0,B-,13,18,5046.5,3.500
12,19,0,B-,13,18,3239.3,28.800
12,19,0,B-,13,18,3433.3,11.300
12,19,0,B-,13,18,3623.0,11.300
12,19,0,B-,13,18,4640.4,1.600
12,19,0,B-,13,18,4563.7,7.900
12,20,0,B-,13,19,2765.3,24.600
12,20,0,B-,13,19,3202.2,10.700
12,20,0,B-,13,19,0,55.00
12,21,0,B-N,13,19,734,0.0994
12,21,0,B-N,13,19,0,0.266
12,21,0,B-,13,20,1838.2,6.00
12,21,0,B-,13,20,3264.5,2.00
12,21,0,B-,13,20,0,37.00
12,21,0,B-,13,20,4730.4,15.00
12,21,0,B-,13,20,2365.1,7.00
12,21,0,B-,13,20,6820,0.7100
12,21,0,B-,13,20,7470,0.9000
12,21,0,B-,13,20,8870,1.9600
12,21,0,B-,13,20,7250,1.3200
12,21,0,B-,13,20,5980,3.300
12,21,0,B-,13,20,3714.2,12.00
12,21,0,B-,13,20,5930,1.900
12,21,0,B-,13,20,4310.3,13.00
13,9,0,EC,12,10,14012,0.0011600
13,10,0,ECP,11,11,890.8,0.00006656
13,10,0,ECP,11,11,583.1,0.00006032
13,10,0,ECP,11,11,0,0.001456
13,10,0,EC,12,11,9605,0.00001700
13,10,0,EC,12,11,7803,0.009300
13,10,0,EC,12,11,9144,0.0000900
13,10,0,EC,12,11,9682,0.00000600
13,10,0,EC,12,11,8782,0.0000400
13,10,0,EC,12,11,7788,0.0033600
13,10,0,EC,12,11,9000,0.0000500
13,10,0,EC,12,11,9102,0.000009400
13,10,0,EC,12,11,8840,0.00001200
13,10,0,EC,12,11,8579,0.000009700
13,10,0,EC,12,11,9422,0.000200
13,10,0,EC,12,11,8448,0.0005400
13,10,0,EC,12,11,8905,0.0000400
13,10,0,EC,12,11,9321,0.0000800
13,10,0,EC,12,11,9023,0.000008400
13,10,0,EC,12,11,9469,0.00004400
13,11,0,EC,12,12,11698.2,0.0004600
13,11,0,EC,12,12,10820.8,0.0003500
13,11,0,EC,12,12,11216.69,0.00004400
13,11,0,EC,12,12,12119.0,0.00006900
13,11,0,EC,12,12,12975,0.0000200
13,11,0,EC,12,12,12162,0.00006200
13,11,0,EC,12,12,9516.18,0.025800
13,11,0,EC,12,12,11314.4,0.0002000
13,11,0,EC,12,12,10575.94,0.001500
13,11,0,EC,12,12,8439.29,0.015700
13,11,0,EC,12,12,12051.3,0.000005800
13,11,0,EC,12,12,9301.08,0.0013900
13,11,425.81,EC,12,12,10679.7,3.04E-7
13,11,425.81,EC,12,12,12404.9,9.12E-7
13,11,425.81,EC,12,12,11457,0.00001216
13,11,425.81,EC,12,12,11522,0.000002432
13,11,425.81,EC,12,12,9965.3,0.00041344
13,11,425.81,EC,12,12,12467,6.08E-7
13,11,425.81,EC,12,12,10917.2,6.08E-8
13,11,425.81,EC,12,12,11018,0.000011248
13,11,425.81,IT,13,11,0,69.600
13,13,0,EC,12,14,2938.41,2.7400
13,13,0,EC,12,14,1808.72,15.5100
13,13,228.305,EC,12,14,0,0.082400
13,15,0,B-,14,14,1778.987,99.9900
13,16,0,B-,14,15,1273.391,89.900
13,16,0,B-,14,15,2425.99,6.300
13,16,0,B-,14,15,2028.17,3.800
13,16,0,B-,14,15,3067.28,0.03300
13,17,0,B-,14,16,5614.02,0.3000
13,17,0,B-,14,16,5231.56,2.600
13,17,0,B-,14,16,5951.6,0.1600
13,17,0,B-,14,16,2235.326,17.100
13,17,0,B-,14,16,4830.84,6.600
13,17,0,B-,14,16,4810.31,5.700
13,17,0,B-,14,16,3498.50,67.300
13,19,0,B-,14,18,1941.4,4.700
13,19,0,B-,14,18,4983.9,4.300
13,19,0,B-,14,18,0,85.00
13,19,0,B-,14,18,9200.0,0.700
13,19,0,B-,14,18,5785.7,1.700
13,19,0,B-,14,18,4230.8,3.000
13,20,0,B-,14,19,4341,1.300
13,20,0,B-,14,19,0,88.00
13,21,0,B-,14,20,4520.2,3.300
13,21,0,B-,14,20,4970.7,3.900
13,21,0,B-,14,20,6023.3,2.400
13,21,0,B-,14,20,4255.8,38.00
13,21,0,B-,14,20,5042.3,1.200
13,21,0,B-,14,20,4379.8,25.00
13,22,0,B-,14,21,909.95,0.900
13,22,0,B-,14,21,973.88,50.00
13,22,0,B-,14,21,3770,3.200
13,22,0,B-,14,21,5190,8.900
13,22,0,B-,14,21,6330,6.800
13,22,0,B-,14,21,7360,2.600
13,22,0,B-,14,21,5760,4.500
13,22,0,B-,14,21,7690,2.700
13,22,0,B-,14,21,0,3.000
13,22,0,B-,14,21,3140,3.300
13,22,0,B-,14,21,3450,6.000
13,22,0,B-,14,21,2168.2,9.200
13,24,0,B-,14,23,1270,16.00
13,24,0,B-,14,23,717,54.00
14,9,0,ECP,12,10,1246.3,28.16
14,9,0,ECP,12,10,0,8.80
14,10,0,ECP,12,11,0,2.4300
14,10,0,ECP,12,11,2359,1.5552
14,10,0,EC,13,11,6735,0.0000900
14,10,0,EC,13,11,1088.3,0.0013300
14,10,0,EC,13,11,3364,0.001500
14,10,0,EC,13,11,425.81,0.0018400
14,10,0,EC,13,11,5953,0.006300
14,10,0,EC,13,11,6243,0.001800
14,13,0,EC,13,14,3004.2,0.0000400
14,13,0,EC,13,14,0,0.064900
14,13,0,EC,13,14,1014.54,0.000009900
14,13,0,EC,13,14,2212.11,0.0016200
14,13,0,EC,13,14,2982.18,0.001800
14,13,0,EC,13,14,843.77,0.0000100
14,13,0,EC,13,14,2734.9,0.000500
14,17,0,B-,15,16,0,99.944600
14,17,0,B-,15,16,1266.1,0.055400
14,18,0,B-,15,17,0,100.00
14,20,0,B-,15,19,429.07,4.00
14,20,0,B-,15,19,1607.61,100.00
14,21,0,B-,15,20,5560.7,12.400
14,21,0,B-,15,20,3859.8,2.00
14,21,0,B-,15,20,4381.3,9.400
14,21,0,B-,15,20,4101.1,46.00
14,21,0,B-,15,20,4869.4,10.800
14,21,0,B-,15,20,4493.4,21.400
14,22,0,B-,15,21,424.9,15.00
14,22,0,B-,15,21,1346.3,3.00
14,22,0,B-,15,21,2281.0,48.00
14,22,0,B-,15,21,1303.1,37.00
14,24,0,B-,15,23,1694,17.00
14,24,0,B-,15,23,3700,25.00
14,24,0,B-,15,23,1120,7.00
14,24,0,B-,15,23,1874,51.00
15,11,0,EC,14,12,13015,0.003200
15,12,0,B+P,13,13,228.305,0.00294
15,13,0,ECA,12,12,0,0.00007654
15,13,0,EC,14,14,12899,0.00007200
15,13,0,EC,14,14,10667.99,0.0007200
15,13,0,EC,14,14,6276.40,0.001000
15,13,0,EC,14,14,11931,0.0000200
15,13,0,EC,14,14,11657,0.000002300
15,13,0,EC,14,14,11515,5.800E-7
15,13,0,EC,14,14,13093,0.00002000
15,13,0,EC,14,14,12550,0.000007000
15,13,0,EC,14,14,12573,0.00004100
15,13,0,EC,14,14,9315.78,0.007900
15,13,0,EC,14,14,12289,0.00002900
15,13,0,EC,14,14,1779.030,0.0021000
15,13,0,EC,14,14,12714,0.000005200
15,13,0,EC,14,14,9795.8,0.00005400
15,13,0,EC,14,14,10208.8,0.00004300
15,13,0,EC,14,14,12071,0.000002100
15,13,0,EC,14,14,12443,0.00008100
15,13,0,EC,14,14,8588.80,0.0015600
15,13,0,EC,14,14,12725,0.00003800
15,17,0,B-,16,16,0,100.00
15,18,0,B-,16,17,0,100.00
15,19,0,B-,16,18,2127.564,14.800
15,19,0,B-,16,18,4114.813,0.3100
15,19,0,B-,16,18,0,84.800
15,19,0,B-,16,18,3916.408,0.04500
15,19,0,B-,16,18,4074.667,0.11100
15,20,0,B-,16,19,3675,0.0200
15,20,0,B-,16,19,3802,0.0300
15,20,0,B-,16,19,1994,0.0800
15,20,0,B-,16,19,2350,0.0800
15,20,0,B-,16,19,0,0.700
15,20,0,B-,16,19,3421,0.0200
15,20,0,B-,16,19,2721,0.0300
15,20,0,B-,16,19,2938.4,0.4700
15,20,0,B-,16,19,1572.29,98.8000
15,20,0,B-,16,19,3558,0.1100
15,20,0,B-,16,19,3597,0.0200
15,21,0,B-,16,20,3290.9,2.300
15,21,0,B-,16,20,4192.7,7.00
15,21,0,B-,16,20,5206.1,1.900
15,21,0,B-,16,20,5830.9,57.300
15,21,0,B-,16,20,4575.2,0.400
15,21,0,B-,16,20,6514.4,0.700
15,21,0,B-,16,20,7271.9,11.600
15,21,0,B-,16,20,5021.5,10.700
15,21,0,B-,16,20,5251.2,11.900
15,23,0,B-,16,22,1292.3,44.00
15,23,0,B-,16,22,6005.9,8.00
15,23,0,B-,16,22,4990.5,9.00
15,23,0,B-,16,22,3516.5,28.00
15,25,0,B-,16,24,3489.46,14.100
15,25,0,B-,16,24,903.69,9.600
15,25,0,B-,16,24,5009.4,11.300
15,25,0,B-,16,24,4724.61,7.500
15,25,0,B-,16,24,2254.79,1.600
15,25,0,B-,16,24,3947.0,3.400
15,25,0,B-,16,24,4138.30,29.800
15,25,0,B-,16,24,3236.1,0.700
16,11,0,B+P,14,12,1797.3,0.897
16,15,0,EC,15,16,3506.1,0.0010500
16,15,0,EC,15,16,1266.08,0.0020600
16,15,0,EC,15,16,0,0.067100
16,15,0,EC,15,16,4260.4,0.0002000
16,15,0,EC,15,16,4592.5,0.001500
16,15,0,EC,15,16,3134.3,0.0009700
16,19,0,B-,17,18,0,100.00
16,21,0,B-,17,20,3627.2,0.00500
16,21,0,B-,17,20,4176.6,0.00200
16,21,0,B-,17,20,4460.4,0.01800
16,21,0,B-,17,20,3741.27,0.26700
16,21,0,B-,17,20,4272.59,0.05600
16,21,0,B-,17,20,4396.35,0.00400
16,21,0,B-,17,20,3103.510,94.000
16,21,0,B-,17,20,0,5.600
16,21,0,B-,17,20,3708,0.00500
16,21,0,B-,17,20,4009.84,0.09000
16,21,0,B-,17,20,4016.3,0.00300
16,21,0,B-,17,20,3086.33,0.04000
16,22,0,B-,17,21,0,9.300
