7,10,3204.2,2.1E-14
7,10,3628.7,8.3E-12
7,10,3663,2.43E-13
7,10,3906.0,3.6E-14
7,10,4006.4,1.1E-14
7,10,4209,4.9E-14
7,10,4415,4.2E-14
7,10,5170,4.2E-14
7,10,5195,6.6E-14
7,10,5515,7.0E-14
7,10,5772,8.3E-14
7,11,0,0.619
7,11,114.71,4.0E-10
7,11,2405.0,1.1E-13
7,12,0,0.336
7,13,0,0.1344
7,14,0,0.084
7,15,0,0.023
7,16,0,0.0141
7,17,0,5.2E-8
8,3,0,78.00
8,4,1.62E+3,72.0
8,4,1968,28.80
8,5,0,0.00858
8,5,6020,72.0
8,6,0,70.606
8,7,0,122.24
8,7,5183,5.7E-15
8,7,5240.9,2.25E-12
8,7,6176.3,1.74E-15
8,7,6793.1,2.0E-14
8,7,6859.4,1.11E-14
8,7,7275.9,4.9E-13
8,8,6049.4,6.7E-11
8,8,6129.89,1.84E-11
8,8,6917.1,4.70E-15
8,8,7116.85,8.3E-15
8,8,8871.9,1.25E-13
8,8,10957,5.5E-15
8,9,870.756,1.796E-10
8,9,3055.40,1.10E-13
8,9,1.510E+4,24.00
8,9,1.595E+4,24.00
8,9,1.928E+4,45.00
8,9,2.255E+4,60
8,9,22960,24.0
8,10,1982.07,1.94E-12
8,10,3554.84,1.72E-11
8,10,3633.76,9.6E-13
8,10,3920.44,1.84E-14
8,10,4455.54,4.5E-14
8,10,5097.78,4.3E-14
8,10,5254.8,7.0E-15
8,10,5336.4,1.39E-13
8,10,5377.8,2.1E-14
8,10,5530.24,1.7E-14
8,10,6198.22,2.6E-15
8,10,6351.3,2.4E-14
8,10,6404.4,2.1E-14
8,10,6880.45,1.7E-14
8,10,7116.9,1.7E-14
8,11,0,26.88
8,11,96.0,1.39E-9
8,11,1471.7,8.8E-13
8,11,2371.5,2.4E-12
8,11,2779.0,6.4E-14
8,11,3067.4,7E-13
8,11,3153.5,7E-13
8,12,0,13.51
8,12,1673.68,7.3E-12
8,13,0,3.42
8,14,0,2.25
8,14,3199,4.0E-13
8,15,0,0.097
8,16,0,0.072
8,16,4.76E+3,3.00
8,16,5.33E+3,1.80
8,16,7.65E+3,6.0
8,18,0,4.5E-12
9,4,0,60.60
9,5,5.4E+2,60
9,6,5.1E+3,12.0
9,6,6.5E+3,24.0
9,8,0,64.49
9,8,495.33,2.86E-10
9,9,0,6586.20
9,9,937.20,4.69E-11
9,9,1041.55,1.77E-15
9,9,1080.54,1.91E-11
9,9,1121.36,1.62E-7
9,9,1700.81,6.62E-13
9,9,2100.61,3.5E-12
9,9,2523.35,4.08E-13
9,9,3061.84,8.3E-16
9,9,3133.87,2.7E-13
9,9,3358.2,3.0E-13
9,9,3724.19,1.9E-15
9,9,3791.49,1.32E-12
9,9,3839.17,1.32E-14
9,9,4115.90,6.3E-14
9,9,4225.8,7.6E-14
9,9,4360.15,1.9E-14
9,9,4398.1,4.0E-14
9,9,4652,7E-15
9,9,4848.3,3.6E-12
9,9,4860,4.6E-14
9,9,4963.6,3E-15
9,9,5297.6,2.1E-14
9,9,5502,4.4E-14
9,9,5786,1.0E-14
9,10,109.894,5.91E-10
9,10,197.143,8.93E-8
9,10,1345.67,2.86E-12
9,10,1458.7,6.2E-14
9,10,1554.038,3.5E-15
9,10,2779.849,1.94E-13
9,10,3908.17,6E-15
9,10,3998.7,1.3E-14
9,10,4032.5,4.6E-14
9,10,4377.700,7.6E-15
9,10,4549.9,3.5E-14
9,10,4556.1,1.2E-14
9,10,4648,2.6E-12
9,10,4682.5,1.07E-14
9,10,5106.6,2.1E-14
9,10,5337,7E-17
9,10,5463.5,1.8E-16
9,10,5621,9E-16
9,11,0,11.07
9,11,656.02,3.05E-13
9,11,822.73,5.5E-11
9,11,983.59,1.36E-12
9,11,1056.848,5.1E-15
9,11,1309.19,1.30E-12
9,11,1823.8,4.5E-14
9,11,1843.80,4.6E-14
9,11,1970.83,4.2E-13
9,11,2043.98,2.7E-15
9,11,2194.30,2.9E-15
9,11,2864.86,2.0E-14
9,11,2966.11,3.6E-15
9,11,3488.41,8.1E-15
9,11,3526.31,3.8E-15
9,11,3586.54,7.6E-16
9,11,3680.17,1.54E-14
9,11,3965.07,4.8E-15
9,11,4082.17,2.5E-15
9,11,4277.09,5E-15
9,11,4312.0,3.5E-15
9,11,4371.47,3E-15
9,11,5226.1,9.7E-16
9,11,5282.79,2.3E-15
9,11,5319.17,3.4E-15
9,11,5555.34,4.2E-15
9,11,5936.13,1.4E-15
9,11,6017.78,2.3E-15
9,12,0,4.158
9,12,279.93,6.1E-9
9,12,1100.9,3.0E-16
9,12,1730.40,5E-14
9,12,1754.83,2.4E-12
9,12,2039.8,3.5E-14
9,12,2071,5.5E-14
9,12,3459.64,7E-13
9,12,3517.67,7E-13
9,13,0,4.23
9,13,709.1,5.7E-14
9,13,1413.2,2.7E-14
9,13,1627.1,6.6E-14
9,13,1632.4,3.4E-14
9,13,2006.6,5.5E-14
9,13,2571.7,5.3E-14
9,13,2832.2,3.7E-14
9,13,3376.4,4.4E-14
9,13,3581.6,7.6E-14
9,14,0,2.23
9,15,0,0.382
9,16,0,0.080
9,17,0,0.0082
9,17,643.4,0.0022
9,18,0,0.0050
9,19,0,4.6E-20
9,19,590,4.6E-21
9,20,0,0.0025
10,5,0,35.40
10,6,8.44E+3,19.20
10,6,1.083E+4,30.60
10,7,0,0.1092
10,7,0,0.1092
10,8,0,1.672
10,8,1887.3,4.6E-13
10,8,3376.2,3.0E-12
10,8,3576.3,3E-12
10,8,3616.4,4.4E-14
10,9,0,17.22
10,9,238.27,1.80E-8
10,9,275.09,4.26E-11
10,9,1507.56,9.7E-13
10,9,1536.0,1.9E-14
10,9,1615.6,9.9E-14
10,9,2794.7,9.7E-14
10,9,4032.9,3.5E-14
10,9,4140,2E-13
10,9,4197.1,2.4E-13
10,9,4379.1,8E-14
10,9,4549,5.5E-14
10,9,4600,1.1E-13
10,9,4635,7E-13
10,10,1633.674,7.3E-13
10,10,4247.7,6.4E-14
10,10,4966.51,3.3E-12
10,10,5621.4,1.39E-13
10,10,7004.0,3.05E-13
10,10,9935,2.43E-14
10,10,10609,1.6E-14
10,10,10884,2.1E-14
10,10,11528,2.1E-14
10,11,350.727,7.13E-12
10,11,1745.910,5.2E-14
10,11,2788.79,8.1E-11
10,11,2794.17,5.5E-15
10,11,2866.6,4.0E-14
10,11,3663.57,6.5E-14
10,11,3735.59,1.0E-14
10,11,3883.96,2.7E-14
10,11,4433.3,2.2E-14
10,11,4525.84,7E-15
10,11,4684.53,1.1E-14
10,11,4725.35,7E-15
10,11,5334.4,7E-15
10,11,5431.3,8E-15
10,11,5525.0,6.9E-14
10,11,5549,2.8E-14
10,11,5630.7,7E-15
10,11,5689.81,5.5E-15
10,11,5773.0,2.8E-14
10,11,5818.2,2.4E-14
10,11,5822,5.5E-14
10,11,5992.56,7E-15
10,11,6033.3,1.9E-14
10,11,6174.2,9E-15
10,11,6263,1.4E-14
10,11,6267.0,2.4E-14
10,11,6448.3,1.4E-14
10,11,6554.2,3.1E-14
10,11,6609.0,7E-15
10,11,6640.7,1.5E-14
10,11,6748.5,1.0E-14
10,11,7008.7,1.2E-14
10,11,7022.8,1.3E-14
10,11,7362.7,8E-15
10,11,7648,1.0E-14
10,11,8155.0,2.1E-14
10,11,8240.5,1.0E-14
10,12,1274.537,3.60E-12
10,12,3357.2,2.25E-13
10,12,4456.2,3.7E-15
10,12,5146.0,8E-13
10,12,5329.6,1.2E-15
10,12,5363.4,6.9E-14
10,12,5523.3,2.1E-14
10,12,5641.2,3E-15
10,12,5910.1,3.2E-14
10,12,6119.9,1.4E-14
10,12,6235,2.36E-13
10,12,6311.0,4.9E-14
10,12,6345.1,1.3E-14
10,12,6635.8,4.9E-14
10,12,6689.0,2.43E-13
10,12,6819.4,3E-15
10,12,6853.5,3.8E-16
10,12,6900,7.6E-14
10,12,7051,1.00E-13
10,12,7341.1,3E-15
10,12,7341.2,3.5E-14
10,12,7405.9,3.2E-14
10,12,7423.0,3E-15
10,12,7469,5.5E-14
10,12,7643.1,4.70E-16
10,12,8561.4,3.5E-16
10,12,9178,8.4E-17
10,13,0,37.25
10,13,1016.926,1.78E-10
10,13,1701.59,7.0E-14
10,13,1822.26,7.0E-14
10,13,2315.1,7.0E-14
10,13,2516.8,7.0E-14
10,13,3220.69,7.0E-14
10,13,3431.6,7.0E-14
10,13,3458.49,7.0E-14
10,13,3830.9,7.0E-14
10,13,3836.35,7.0E-14
10,13,3842.3,7.0E-14
10,13,3987.8,7.0E-14
10,13,4010,7.0E-14
10,14,0,202.80
10,14,1981.5,6.5E-13
10,14,3871.2,7E-14
10,14,4766.6,1.8E-12
10,14,8394.5,7E-13
10,15,0,0.602
10,16,0,0.197
10,16,2018.0,6.0E-13
10,17,0,0.0315
10,17,885,1.0E-11
10,18,0,0.020
10,18,1304,5.7E-12
10,19,0,0.015
10,20,0,0.0073
10,20,792,2.0E-11
10,21,0,0.0034
10,22,0,0.0035
10,23,0,1.80E-7
10,24,0,6.0E-8
11,7,0,12.0
11,8,5809,27.60
11,9,0,0.4479
11,10,0,22.49
11,10,331.90,7.08E-12
11,10,1716.1,3.7E-14
11,10,2423.8,1.7E-15
11,10,2797.9,1.3E-14
11,11,0,8210656.3680
11,11,583.05,2.43E-7
11,11,657.00,1.96E-11
11,11,890.89,1.00E-11
11,11,1528.1,3.42E-12
11,11,1936.9,1.3E-14
11,11,1951.8,8E-15
11,11,1983.5,1.47E-12
11,11,2211.4,1.49E-11
11,11,2571.5,5.0E-12
11,11,2968.6,3.2E-14
11,11,3059.4,2.3E-14
11,11,3519.1,4.65E-13
11,11,3706.7,5.9E-14
11,11,3941.9,7E-16
11,11,4071.4,7E-16
11,11,4296.2,3.5E-12
11,11,4319.0,1.7E-14
11,11,4360.0,5.0E-15
11,11,4468.7,1.00E-13
11,11,4523.9,7.1E-14
11,11,4583,6.9E-11
11,11,4622,6.9E-11
11,11,4710.0,3.7E-14
11,11,4770,5.9E-12
11,11,5062.5,1.4E-14
11,11,5100.4,3.8E-14
11,11,5130,6.9E-11
11,11,5174,1E-15
11,11,5318,7E-16
11,11,5603,3E-15
11,11,5959,2.9E-15
11,11,8221,2.1E-14
11,11,8572,1.6E-14
11,11,8613,2.1E-14
11,11,8724,3.2E-14
11,11,9060,1.7E-14
11,12,440.2,1.14E-12
11,12,2076.2,2.7E-14
11,12,2390.9,6.0E-13
11,12,2640.5,7.6E-14
11,12,2703.8,8.8E-14
11,12,2982.0,3.3E-15
11,12,3677.9,2.1E-14
11,12,3847.9,8.7E-14
11,12,3914.6,6.9E-15
11,12,4429.63,2.1E-16
11,12,4775.2,1.4E-15
11,12,5378.56,1.43E-16
11,12,5534.2,1.04E-14
11,12,5741.0,3.94E-16
11,12,5766.03,3.51E-16
11,12,5925.8,1.3E-14
11,12,5965.9,1.1E-14
11,12,6041.9,6E-15
11,12,6115.1,3.5E-14
11,12,6194.6,7.0E-14
11,12,6235.4,1.6E-14
11,12,6354.2,2.1E-14
11,12,6578.0,1.1E-14
11,12,6618.3,7E-16
11,12,6735.5,4.15E-16
11,12,6820.2,8E-15
11,12,6867.7,6E-15
11,12,6947.4,2.8E-14
11,12,7081.9,2.58E-16
11,12,7125.8,1.3E-14
11,12,7133.5,2.00E-16
11,12,7268.1,1.8E-14
11,12,7280.3,9E-15
11,12,7393.4,1.8E-14
11,12,7412.4,3.5E-14
11,12,7451.5,3E-15
11,12,7488.9,3E-15
11,12,7563.9,2.6E-16
11,12,7835.7,3.5E-15
11,12,7872.6,3.5E-15
11,12,7876.2,1.2E-14
11,12,7891.2,1.62E-16
11,12,7974.0,2.8E-14
11,12,7991.5,1.9E-14
11,12,8301.6,5.9E-14
11,12,8417.4,2.1E-14
11,12,8651.2,5.3E-16
11,12,8665.0,1.28E-16
11,12,8827.9,2.11E-16
11,12,8946.8,2.1E-14
11,12,9042.6,1.0E-14
11,12,9211.0,4.1E-15
11,12,9626,2.2E-15
11,12,9628.3,2.8E-15
11,12,9802.9,4.2E-15
11,12,10354.0,6.9E-16
11,12,11073.7,3.47E-14
11,12,11271.9,1.25E-14
11,12,12593.1,1.4E-14
11,13,0,5384.160
11,13,472.2071,0.02018
11,13,563.1993,3.5E-11
11,13,1341.438,5.0E-14
11,13,1344.648,2.6E-14
11,13,1346.635,4.4E-12
11,13,1513.7,2.7E-14
11,13,1846.026,1.71E-13
11,13,1885.537,2.6E-14
11,13,2513.37,1.0E-14
11,13,2563.06,1.7E-14
11,13,2903.935,3.5E-14
11,13,2977.776,1.7E-14
11,13,3216.08,1.5E-14
11,13,3371.830,1.3E-14
11,13,3413.278,1.4E-14
11,13,3589.31,6E-15
11,13,3628.18,1.4E-14
11,13,3655.84,1.4E-14
11,13,3681.78,1.4E-14
11,13,3745.04,1.7E-14
11,13,3933.58,1.7E-14
11,13,3943.66,1.4E-14
11,13,3977.33,1.4E-14
11,13,4143.21,2.1E-14
11,13,4185.7,1.4E-14
11,13,4196.18,1.7E-14
11,13,4207.143,3.5E-14
11,14,0,59.1
11,14,89.53,5.1E-9
11,14,1069.32,1.32E-12
11,14,2202.0,2.5E-14
11,14,2416,1.40E-13
11,14,2788,1.73E-13
11,14,2914,1.0E-14
11,14,3353,1.6E-14
11,14,3455,1.46E-13
11,14,3687,1.8E-14
11,14,3928,2.8E-14
11,14,3950,8.3E-14
11,14,3995,3.1E-14
11,14,4132,1.6E-14
11,15,0,1.07128
11,15,82.2,0.000009
11,15,232.7,9E-10
11,15,406.7,1.8E-10
11,16,0,0.301
11,17,0,0.0305
11,17,1254.2,2E-12
11,18,0,0.0441
11,19,0,0.048
11,20,0,0.0170
11,21,0,0.0132
11,22,0,0.0080
11,23,0,0.0055
11,24,0,0.0018
11,24,0,0.0015
11,25,0,1.80E-7
11,26,0,6.0E-8
12,6,0,7.20
12,6,1.84E+3,16.20
12,7,1.38E+3,24.0
12,7,2.14E+3,36.0
12,7,2.84E+3,12.0
12,7,4.74E+3,120.0
12,8,0,0.0904
12,8,3.70E+3,28.20
12,9,0,0.122
12,10,0,3.8755
12,10,1247.02,2.0E-12
12,10,3308.22,2.00E-13
12,10,4402.0,2.1E-14
12,10,5035.4,7E-11
12,10,5293.11,4.4E-14
12,10,5318,1.7E-8
12,10,5452.4,7E-11
12,10,5711.4,2.8E-14
12,10,5838,1.7E-8
12,10,6313,1.7E-8
12,11,0,11.3046
12,11,450.70,1.15E-12
12,11,2051.6,6.5E-14
12,11,2357.0,5.75E-13
12,11,2714.5,6.5E-14
12,11,2771.2,7.5E-14
12,11,2905.2,1.04E-14
12,11,3794.1,2.84E-14
12,11,3860.6,8.3E-15
12,11,3971.7,1.4E-8
12,11,4356.4,7.6E-15
12,11,4681.5,6.9E-15
12,11,5287.5,3.5E-15
12,11,5453.7,1.04E-14
12,11,6129.3,1.25E-14
12,11,6194.7,1.19E-14
12,11,6240.0,2.77E-14
12,11,6377.0,3.12E-14
12,11,6449.8,2.43E-14
12,11,6908,6.9E-15
12,11,7261.9,1.4E-15
12,11,7450.5,9.7E-15
12,11,7497.2,1.39E-14
12,11,7624.4,2.8E-15
12,11,7770.4,1.4E-15
12,11,7781.8,7E-16
12,11,7784.7,6.9E-15
12,11,8941.6,7.0E-14
12,11,9596.7,7.0E-14
12,12,1368.667,1.36E-12
12,12,4122.853,2.43E-14
12,12,4238.35,4.57E-14
12,12,5235.16,6.8E-14
12,12,6010.34,5.3E-14
12,12,6432.2,6.9E-14
12,12,7348.60,6.5E-15
12,12,7555.3,2.70E-13
12,12,7616.41,1.01E-12
12,12,7747.7,1.25E-14
12,12,7812.4,2.1E-14
12,12,8113.2,3.6E-15
12,12,8358.1,6.3E-14
12,12,8438.4,9E-15
12,12,8439.29,3.2E-15
12,12,8654.9,1.4E-14
12,12,8864.5,5.5E-15
12,12,9003.5,8.4E-15
12,12,9284.4,1.1E-14
12,12,9301.07,7E-15
12,12,9305.39,1.73E-13
12,12,9457.81,4.3E-15
12,12,9516.18,1.2E-14
12,12,9527.6,8E-15
12,12,9532.7,1.4E-14
12,12,9828.0,3.0E-16
12,12,9965.3,7.1E-17
12,12,10027.97,6.2E-14
12,12,10059.1,3E-15
12,12,10360.7,1.0E-15
12,12,10575.93,9E-15
12,12,10581.26,2E-15
12,12,10660.17,2E-15
12,12,10712.2,2.3E-17
12,12,10731.1,7E-15
12,12,10917.2,8E-16
12,12,11133,2.6E-14
12,12,11293,2.0E-14
12,12,11600,1.5E-14
12,12,11860,6.3E-14
12,12,12342,3.5E-15
12,12,12443,1.1E-14
12,12,16904,7E-15
12,13,585.045,3.38E-9
12,13,974.756,1.01E-11
12,13,1611.768,1.7E-14
12,13,1964.624,7.0E-13
12,13,2563.36,1.0E-14
12,13,2737.8,2.90E-13
12,13,2801.46,2.6E-14
12,13,3405.06,7.7E-15
12,13,3413.374,7E-15
12,13,3907.9,6E-15
12,13,3970.73,2.2E-14
12,13,4059.6,4.7E-14
12,13,4277.1,4E-15
12,13,4359.61,7E-15
12,13,4711.6,2.6E-14
12,13,4722.2,7E-15
12,13,5012.2,7E-15
12,13,5116.52,7E-15
12,13,5251.63,1.5E-14
12,13,5461.1,1.44E-12
12,13,5474.9,7E-15
12,13,5521.33,4.6E-14
12,13,5533.8,6E-15
12,13,5746.2,7E-15
12,13,5748.4,7E-15
12,13,5793.2,3.7E-14
12,13,5860,7E-15
12,13,5971.6,7E-15
12,13,5980,7E-15
12,13,6040.7,6E-15
12,13,6082,7E-15
12,13,6169,7E-15
12,13,6362,7E-15
12,13,6434,7E-15
12,13,6468,7E-15
12,13,6570,7E-15
12,13,6678,4.0E-14
12,13,6777,7E-15
12,13,6832,2.8E-14
12,13,6840,7E-15
12,13,6862,9E-15
12,13,6885,9.7E-14
12,13,6958,7E-15
12,13,7038,2.1E-14
12,13,7089,7E-15
12,13,7182,2.8E-14
12,13,7185,1.4E-14
12,13,7228,7E-15
12,13,7286,7E-15
12,13,7493,2.1E-14
12,13,7525,1.0E-14
12,13,7551,2.1E-14
12,13,7634,5.0E-14
12,13,7653,2.1E-14
12,13,7801,1.2E-14
12,13,7839,2.8E-14
12,13,7866,1.2E-14
12,13,7961,1.4E-14
12,13,8011,3.7E-14
12,13,8076,1.4E-14
12,13,8119,1.0E-14
12,13,8267,1.0E-14
12,13,8532,1.0E-14
12,13,8548,1.7E-14
12,13,8551,5E-15
12,13,8656,1.0E-14
12,13,8811,8E-15
12,13,8888,1.7E-14
12,13,8896,1.7E-14
12,13,8999.5,9E-15
12,13,9013,5E-15
12,13,9410,1.2E-14
12,13,9651,5E-15
12,13,9685,5E-15
12,14,1808.74,4.76E-13
12,14,2938.33,1.41E-13
12,14,3588.56,6.45E-12
12,14,3941.57,8.3E-13
12,14,4318.89,2.72E-13
12,14,4332.52,2.0E-14
12,14,4350.09,1.05E-13
12,14,4835.13,2.8E-14
12,14,4901.44,2.9E-14
12,14,4972.30,4.46E-13
12,14,5291.74,1.0E-14
12,14,5476.05,2.1E-14
12,14,5691.08,8E-15
12,14,5715.91,5.3E-14
12,14,6125.47,1.4E-14
12,14,6256.2,5.3E-14
12,14,6622.94,1.9E-14
12,14,6634.2,7E-15
12,14,6745.13,1.6E-14
12,14,6876.42,8.3E-14
12,14,6978.3,1.4E-14
12,14,7061.90,7E-15
12,14,7099.68,1.4E-14
12,14,7246.49,7E-15
12,14,7261.40,7E-15
12,14,7282.82,2.4E-14
12,14,7396.0,1.4E-14
12,14,7541.71,7E-15
12,14,7677,1.1E-14
12,14,7773.7,7E-15
12,14,7950.0,1.4E-14
12,14,8201.1,1.4E-14
12,14,8227.31,1.0E-15
12,14,8472.3,1.4E-14
12,14,8625,2.9E-14
12,14,8670,7E-15
12,14,9064,7E-15
12,14,9111.2,1.1E-14
12,14,9169,2.6E-14
12,14,9238.9,3.14E-16
12,14,9383,7E-15
12,14,9540.3,1.4E-14
12,14,9563.5,5.63E-16
12,14,9829.5,3.7E-14
12,14,9989,7E-15
12,14,10147.1,1.12E-16
12,14,10319.5,3.45E-16
12,14,10647.3,9.7E-17
12,14,10650,2.1E-14
12,15,0,567.480
12,15,984.88,9.7E-13
12,15,1698.52,8.1E-13
12,15,1940.23,6.5E-13
12,15,3109.73,7.1E-14
12,15,3427.4,6.9E-14
12,15,3476.34,6.9E-15
12,15,3491.34,9.7E-15
12,15,3561.54,7E-15
12,15,3760.9,4.2E-13
12,15,3787.27,1.7E-14
12,15,3884.6,5E-13
12,15,4150.4,7E-15
12,15,4398.8,4.5E-14
12,15,4553.3,9E-15
12,15,4776.6,2.4E-14
12,15,4828.17,7E-15
12,15,4992.8,7E-15
12,15,5028.84,2.8E-14
12,15,5172.6,1.0E-14
12,15,5296.8,4.1E-14
12,15,5373.0,1.6E-14
12,15,5412.6,7E-15
12,15,5422.3,7E-15
12,15,5627.8,7E-15
12,15,5749.7,1.7E-14
12,15,5764.9,1.7E-14
12,15,5821.6,7E-15
12,15,5829.9,8.2E-14
12,15,5925.81,3.4E-14
12,15,6009,7E-15
12,16,0,7529.400
12,16,1473.54,1.2E-12
12,16,3862.15,5.5E-13
12,16,4021.0,1.05E-13
12,16,4554.6,3E-14
12,16,4878.6,8E-14
12,16,5171.3,1.1E-13
12,16,5193.1,2E-14
